sample_id,gt_label_int,gt_label_name,origin,louvain_cluster
3573,298,mongoose,imagenet_sketch,492
3574,298,mongoose,imagenet_sketch,574
3575,298,mongoose,imagenet_sketch,492
3576,298,mongoose,imagenet_sketch,574
3577,298,mongoose,imagenet_sketch,574
3578,298,mongoose,imagenet,579
3579,298,mongoose,imagenet,492
3580,298,mongoose,imagenet,492
3581,384,indri,imagenet,579
3582,298,mongoose,imagenet,579
3583,298,mongoose,imagenet,85
3584,384,indri,imagenet,579
3585,298,mongoose,imagenet,336
3586,298,mongoose,imagenet,579
3587,298,mongoose,imagenet,579
3588,298,mongoose,imagenet_a,391
3589,299,meerkat,imagenet,215
3590,299,meerkat,imagenet_r,474
3591,300,tiger_beetle,imagenet_sketch,496
3592,302,ground_beetle,imagenet_sketch,497
3593,302,ground_beetle,imagenet,497
3594,302,ground_beetle,imagenet,497
3595,302,ground_beetle,imagenet,249
3596,302,ground_beetle,imagenet,496
3597,302,ground_beetle,imagenet,497
3598,302,ground_beetle,imagenet,91
3599,302,ground_beetle,imagenet,249
3600,302,ground_beetle,imagenet,497
3601,302,ground_beetle,imagenet,497
3602,302,ground_beetle,imagenet,91
3603,302,ground_beetle,imagenet,496
3604,303,long-horned_beetle,imagenet_sketch,497
3605,303,long-horned_beetle,imagenet_sketch,497
3606,303,long-horned_beetle,imagenet_sketch,497
3607,303,long-horned_beetle,imagenet_sketch,497
3608,303,long-horned_beetle,imagenet_sketch,497
3609,303,long-horned_beetle,imagenet_sketch,496
3610,303,long-horned_beetle,imagenet_sketch,497
3611,303,long-horned_beetle,imagenet_sketch,179
3612,303,long-horned_beetle,imagenet_sketch,497
3613,303,long-horned_beetle,imagenet_sketch,497
3614,303,long-horned_beetle,imagenet_sketch,497
3615,303,long-horned_beetle,imagenet_sketch,497
3616,303,long-horned_beetle,imagenet_sketch,497
3617,303,long-horned_beetle,imagenet_sketch,496
3618,303,long-horned_beetle,imagenet_sketch,497
3619,303,long-horned_beetle,imagenet,498
3620,303,long-horned_beetle,imagenet,135
3621,303,long-horned_beetle,imagenet,499
3622,303,long-horned_beetle,imagenet,120
3623,303,long-horned_beetle,imagenet,498
3624,303,long-horned_beetle,imagenet,500
3625,303,long-horned_beetle,imagenet,499
3626,303,long-horned_beetle,imagenet,500
3627,303,long-horned_beetle,imagenet,500
3628,303,long-horned_beetle,imagenet,498
3629,303,long-horned_beetle,imagenet,500
3630,303,long-horned_beetle,imagenet,500
3631,303,long-horned_beetle,imagenet,499
3632,303,long-horned_beetle,imagenet,498
3633,303,long-horned_beetle,imagenet,120
3634,303,long-horned_beetle,imagenet,498
3635,303,long-horned_beetle,imagenet,500
3636,303,long-horned_beetle,imagenet,500
3637,303,long-horned_beetle,imagenet,135
3638,303,long-horned_beetle,imagenet,120
3639,303,long-horned_beetle,imagenet,498
3640,303,long-horned_beetle,imagenet,120
3641,303,long-horned_beetle,imagenet,71
3642,303,long-horned_beetle,imagenet,498
3643,303,long-horned_beetle,imagenet,498
3644,303,long-horned_beetle,imagenet,498
3645,303,long-horned_beetle,imagenet,500
3646,303,long-horned_beetle,imagenet,499
3647,304,leaf_beetle,imagenet_sketch,497
3648,304,leaf_beetle,imagenet_sketch,802
3649,304,leaf_beetle,imagenet_sketch,497
3650,304,leaf_beetle,imagenet_sketch,497
3651,304,leaf_beetle,imagenet_sketch,497
3652,304,leaf_beetle,imagenet_sketch,802
3653,304,leaf_beetle,imagenet_sketch,497
3654,304,leaf_beetle,imagenet,249
3655,304,leaf_beetle,imagenet,322
3656,304,leaf_beetle,imagenet,249
3657,305,dung_beetle,imagenet,192
3658,305,dung_beetle,imagenet,192
3659,305,dung_beetle,imagenet,109
3660,305,dung_beetle,imagenet,192
3661,305,dung_beetle,imagenet,157
3662,305,dung_beetle,imagenet,192
3663,305,dung_beetle,imagenet,192
3664,305,dung_beetle,imagenet,192
3665,306,rhinoceros_beetle,imagenet_sketch,496
3666,306,rhinoceros_beetle,imagenet_sketch,497
3667,306,rhinoceros_beetle,imagenet_sketch,497
3668,306,rhinoceros_beetle,imagenet_sketch,497
3669,306,rhinoceros_beetle,imagenet_sketch,497
3670,306,rhinoceros_beetle,imagenet,497
3671,306,rhinoceros_beetle,imagenet,90
3672,306,rhinoceros_beetle,imagenet,497
3673,306,rhinoceros_beetle,imagenet,497
3674,306,rhinoceros_beetle,imagenet,457
3675,306,rhinoceros_beetle,imagenet,497
3676,306,rhinoceros_beetle,imagenet_a,186
3677,306,rhinoceros_beetle,imagenet_a,502
3678,306,rhinoceros_beetle,imagenet_a,497
3679,306,rhinoceros_beetle,imagenet_a,500
3680,307,weevil,imagenet,228
3681,307,weevil,imagenet,228
3682,307,weevil,imagenet,497
3683,307,weevil,imagenet,516
3684,307,weevil,imagenet,228
3685,307,weevil,imagenet,228
3686,308,fly,imagenet,189
3687,308,fly,imagenet,498
3688,308,fly,imagenet,515
3689,308,fly,imagenet_r,130
3690,309,bee,imagenet_r,576
3691,309,bee,imagenet_r,88
3692,309,bee,imagenet_r,346
3693,310,ant,imagenet_r,306
3694,311,grasshopper,imagenet_sketch,496
3695,311,grasshopper,imagenet_sketch,496
3696,311,grasshopper,imagenet_r,745
3697,311,grasshopper,imagenet_r,507
3698,312,cricket,imagenet,497
3699,312,cricket,imagenet,497
3700,312,cricket,imagenet,497
3701,313,walking_stick,imagenet_a,708
3702,313,walking_stick,imagenet_a,385
3703,313,walking_stick,imagenet_a,38
3704,314,cockroach,imagenet,510
3705,314,cockroach,imagenet,510
3706,314,cockroach,imagenet,71
3707,314,cockroach,imagenet,510
3708,314,cockroach,imagenet,78
3709,314,cockroach,imagenet,510
3710,314,cockroach,imagenet,511
3711,314,cockroach,imagenet,510
3712,314,cockroach,imagenet,510
3713,314,cockroach,imagenet_r,473
3714,315,mantis,imagenet,637
3715,315,mantis,imagenet_r,91
3716,315,mantis,imagenet_r,554
3717,315,mantis,imagenet_r,513
3718,315,mantis,imagenet_r,179
3719,315,mantis,imagenet_a,91
3720,315,mantis,imagenet_a,110
3721,317,leafhopper,imagenet_sketch,400
3722,317,leafhopper,imagenet_sketch,400
3723,317,leafhopper,imagenet_sketch,496
3724,317,leafhopper,imagenet_sketch,400
3725,317,leafhopper,imagenet_sketch,496
3726,317,leafhopper,imagenet_sketch,400
3727,317,leafhopper,imagenet_sketch,496
3728,317,leafhopper,imagenet_sketch,496
3729,317,leafhopper,imagenet_a,514
3730,317,leafhopper,imagenet_a,500
3731,318,lacewing,imagenet_sketch,515
3732,318,lacewing,imagenet_sketch,516
3733,318,lacewing,imagenet_sketch,516
3734,318,lacewing,imagenet_sketch,515
3735,318,lacewing,imagenet_sketch,516
3736,318,lacewing,imagenet_sketch,515
3737,318,lacewing,imagenet_sketch,516
3738,318,lacewing,imagenet_sketch,515
3739,318,lacewing,imagenet_sketch,516
3740,318,lacewing,imagenet_sketch,515
3741,318,lacewing,imagenet_sketch,516
3742,318,lacewing,imagenet_sketch,515
3743,318,lacewing,imagenet_sketch,515
3744,318,lacewing,imagenet,498
3745,319,dragonfly,imagenet_r,186
3746,319,dragonfly,imagenet_r,363
3747,319,dragonfly,imagenet_r,161
3748,319,dragonfly,imagenet_r,363
3749,319,dragonfly,imagenet_a,748
3750,320,damselfly,imagenet_sketch,516
3751,320,damselfly,imagenet_sketch,243
3752,320,damselfly,imagenet_sketch,515
3753,320,damselfly,imagenet_sketch,516
3754,320,damselfly,imagenet_sketch,516
3755,321,admiral,imagenet_sketch,515
3756,321,admiral,imagenet_sketch,515
3757,321,admiral,imagenet_sketch,515
3758,321,admiral,imagenet_sketch,515
3759,321,admiral,imagenet_sketch,515
3760,321,admiral,imagenet_sketch,515
3761,321,admiral,imagenet_sketch,515
3762,321,admiral,imagenet_sketch,515
3763,321,admiral,imagenet_sketch,515
3764,321,admiral,imagenet_sketch,515
3765,321,admiral,imagenet_sketch,515
3766,321,admiral,imagenet_sketch,515
3767,322,ringlet,imagenet_sketch,513
3768,322,ringlet,imagenet_sketch,513
3769,322,ringlet,imagenet_sketch,513
3770,322,ringlet,imagenet_sketch,513
3771,322,ringlet,imagenet_sketch,513
3772,322,ringlet,imagenet_sketch,513
3773,322,ringlet,imagenet_sketch,513
3774,322,ringlet,imagenet_sketch,513
3775,323,monarch,imagenet_sketch,515
3776,324,cabbage_butterfly,imagenet_sketch,515
3777,324,cabbage_butterfly,imagenet_sketch,515
3778,324,cabbage_butterfly,imagenet_sketch,515
3779,324,cabbage_butterfly,imagenet_sketch,515
3780,324,cabbage_butterfly,imagenet_a,228
3781,326,lycaenid,imagenet,515
3782,326,lycaenid,imagenet,515
3783,326,lycaenid,imagenet,515
3784,326,lycaenid,imagenet,515
3785,326,lycaenid,imagenet,515
3786,326,lycaenid,imagenet,515
3787,326,lycaenid,imagenet,515
3788,326,lycaenid,imagenet_a,228
3789,326,lycaenid,imagenet_a,516
3790,326,lycaenid,imagenet,515
3791,327,starfish,imagenet,170
3792,973,coral_reef,imagenet,170
3793,328,sea_urchin,imagenet_sketch,99
3794,328,sea_urchin,imagenet_sketch,136
3795,328,sea_urchin,imagenet,227
3796,329,sea_cucumber,imagenet_sketch,426
3797,329,sea_cucumber,imagenet_sketch,520
3798,329,sea_cucumber,imagenet_sketch,521
3799,329,sea_cucumber,imagenet_sketch,104
3800,329,sea_cucumber,imagenet,137
3801,329,sea_cucumber,imagenet,14
3802,329,sea_cucumber,imagenet,86
3803,329,sea_cucumber,imagenet,85
3804,329,sea_cucumber,imagenet,86
3805,329,sea_cucumber,imagenet,721
3806,330,wood_rabbit,imagenet_sketch,525
3807,331,hare,imagenet,525
3808,331,hare,imagenet,525
3809,331,hare,imagenet,525
3810,331,hare,imagenet,525
3811,331,hare,imagenet,525
3812,331,hare,imagenet,525
3813,332,Angora,imagenet_sketch,525
3814,332,Angora,imagenet_sketch,569
3815,332,Angora,imagenet_sketch,434
3816,332,Angora,imagenet_sketch,525
3817,332,Angora,imagenet_sketch,569
3818,332,Angora,imagenet_sketch,434
3819,334,porcupine,imagenet_a,540
3820,334,porcupine,imagenet_a,62
3821,334,porcupine,imagenet_a,62
3822,336,marmot,imagenet_sketch,444
3823,360,otter,imagenet,540
3824,360,otter,imagenet,540
3825,360,otter,imagenet,540
3826,360,otter,imagenet,540
3827,337,beaver,imagenet,540
3828,360,otter,imagenet,540
3829,360,otter,imagenet,540
3830,338,guinea_pig,imagenet,525
3831,341,hog,imagenet_sketch,391
3832,341,hog,imagenet_sketch,391
3833,341,hog,imagenet_sketch,391
3834,341,hog,imagenet_sketch,391
3835,341,hog,imagenet_sketch,391
3836,341,hog,imagenet_sketch,391
3837,341,hog,imagenet_sketch,391
3838,341,hog,imagenet_sketch,391
3839,341,hog,imagenet_sketch,436
3840,341,hog,imagenet,391
3841,341,hog,imagenet,391
3842,341,hog,imagenet,391
3843,379,howler_monkey,imagenet,132
3844,341,hog,imagenet,391
3845,341,hog,imagenet,391
3846,341,hog,imagenet,391
3847,341,hog,imagenet,391
3848,379,howler_monkey,imagenet,132
3849,341,hog,imagenet,780
3850,341,hog,imagenet,391
3851,379,howler_monkey,imagenet,132
3852,341,hog,imagenet,391
3853,341,hog,imagenet,562
3854,341,hog,imagenet,780
3855,341,hog,imagenet,391
3856,341,hog,imagenet,391
3857,379,howler_monkey,imagenet,132
3858,341,hog,imagenet,780
3859,341,hog,imagenet,391
3860,341,hog,imagenet,391
3861,341,hog,imagenet,391
3862,342,wild_boar,imagenet_sketch,580
3863,343,warthog,imagenet_sketch,357
3864,343,warthog,imagenet,350
3865,343,warthog,imagenet,85
3866,343,warthog,imagenet,391
3867,343,warthog,imagenet,391
3868,343,warthog,imagenet,352
3869,343,warthog,imagenet,391
3870,343,warthog,imagenet,391
3871,343,warthog,imagenet,508
3872,344,hippopotamus,imagenet,533
3873,344,hippopotamus,imagenet,533
3874,345,ox,imagenet,534
3875,345,ox,imagenet,534
3876,345,ox,imagenet,376
3877,345,ox,imagenet,376
3878,345,ox,imagenet,515
3879,345,ox,imagenet,376
3880,345,ox,imagenet,534
3881,345,ox,imagenet,535
3882,345,ox,imagenet,534
3883,345,ox,imagenet,534
3884,346,water_buffalo,imagenet_sketch,428
3885,349,bighorn,imagenet_sketch,325
3886,350,ibex,imagenet_sketch,238
3887,350,ibex,imagenet_sketch,477
3888,350,ibex,imagenet,41
3889,351,hartebeest,imagenet_sketch,258
3890,351,hartebeest,imagenet_sketch,138
3891,351,hartebeest,imagenet_sketch,258
3892,353,gazelle,imagenet,483
3893,353,gazelle,imagenet,538
3894,353,gazelle,imagenet,483
3895,353,gazelle,imagenet,483
3896,353,gazelle,imagenet,483
3897,353,gazelle,imagenet,483
3898,353,gazelle,imagenet,483
3899,353,gazelle,imagenet,538
3900,353,gazelle,imagenet,538
3901,353,gazelle,imagenet,538
3902,353,gazelle,imagenet,483
3903,353,gazelle,imagenet,483
3904,353,gazelle,imagenet,538
3905,353,gazelle,imagenet,483
3906,353,gazelle,imagenet,538
3907,353,gazelle,imagenet,483
3908,353,gazelle,imagenet,538
3909,353,gazelle,imagenet,483
3910,353,gazelle,imagenet,483
3911,353,gazelle,imagenet,483
3912,353,gazelle,imagenet,483
3913,353,gazelle,imagenet,538
3914,353,gazelle,imagenet,483
3915,353,gazelle,imagenet,215
3916,353,gazelle,imagenet,483
3917,353,gazelle,imagenet,483
3918,353,gazelle,imagenet,483
3919,353,gazelle,imagenet,483
3920,353,gazelle,imagenet,538
3921,353,gazelle,imagenet,483
3922,353,gazelle,imagenet,483
3923,353,gazelle,imagenet,483
3924,353,gazelle,imagenet,538
3925,353,gazelle,imagenet,483
3926,353,gazelle,imagenet,538
3927,353,gazelle,imagenet,483
3928,353,gazelle,imagenet,538
3929,353,gazelle,imagenet,538
3930,353,gazelle,imagenet,538
3931,353,gazelle,imagenet,483
3932,353,gazelle,imagenet,538
3933,353,gazelle,imagenet,483
3934,353,gazelle,imagenet,483
3935,353,gazelle,imagenet,483
3936,353,gazelle,imagenet,483
3937,353,gazelle,imagenet,538
3938,355,llama,imagenet,480
3939,355,llama,imagenet_r,212
3940,356,weasel,imagenet,336
3941,356,weasel,imagenet,542
3942,356,weasel,imagenet,540
3943,356,weasel,imagenet,541
3944,356,weasel,imagenet,542
3945,356,weasel,imagenet,336
3946,356,weasel,imagenet,542
3947,356,weasel,imagenet,540
3948,356,weasel,imagenet,541
3949,356,weasel,imagenet,336
3950,356,weasel,imagenet,540
3951,356,weasel,imagenet,541
3952,356,weasel,imagenet,336
3953,356,weasel,imagenet,542
3954,356,weasel,imagenet,336
3955,356,weasel,imagenet,743
3956,356,weasel,imagenet,542
3957,356,weasel,imagenet,540
3958,356,weasel,imagenet,541
3959,356,weasel,imagenet,336
3960,356,weasel,imagenet,166
3961,356,weasel,imagenet,542
3962,356,weasel,imagenet,336
3963,356,weasel,imagenet,540
3964,356,weasel,imagenet,541
3965,356,weasel,imagenet,540
3966,356,weasel,imagenet,541
3967,357,mink,imagenet_sketch,338
3968,357,mink,imagenet_sketch,333
3969,357,mink,imagenet,525
3970,358,polecat,imagenet_sketch,574
3971,358,polecat,imagenet_sketch,492
3972,358,polecat,imagenet,356
3973,358,polecat,imagenet,356
3974,359,black-footed_ferret,imagenet_sketch,336
3975,356,weasel,imagenet,664
3976,359,black-footed_ferret,imagenet,0
3977,360,otter,imagenet_sketch,540
3978,360,otter,imagenet,533
3979,360,otter,imagenet,533
3980,360,otter,imagenet,117
3981,360,otter,imagenet,488
3982,360,otter,imagenet,533
3983,360,otter,imagenet,533
3984,361,skunk,imagenet,543
3985,361,skunk,imagenet_r,544
3986,361,skunk,imagenet_r,525
3987,361,skunk,imagenet_a,483
3988,362,badger,imagenet,545
3989,362,badger,imagenet,242
3990,362,badger,imagenet,376
3991,362,badger,imagenet,215
3992,362,badger,imagenet,85
3993,362,badger,imagenet,540
3994,362,badger,imagenet,242
3995,362,badger,imagenet,546
3996,362,badger,imagenet_r,547
3997,362,badger,imagenet_r,444
3998,362,badger,imagenet,63
3999,363,armadillo,imagenet_sketch,107
4000,363,armadillo,imagenet,62
4001,363,armadillo,imagenet,85
4002,363,armadillo,imagenet,540
4003,363,armadillo,imagenet,62
4004,364,three-toed_sloth,imagenet,18
4005,364,three-toed_sloth,imagenet,548
4006,365,orangutan,imagenet,549
4007,365,orangutan,imagenet,549
4008,365,orangutan,imagenet,549
4009,365,orangutan,imagenet,63
4010,367,chimpanzee,imagenet_r,722
4011,367,chimpanzee,imagenet_r,549
4012,368,gibbon,imagenet_sketch,448
4013,368,gibbon,imagenet_sketch,448
4014,368,gibbon,imagenet,552
4015,368,gibbon,imagenet,232
4016,368,gibbon,imagenet,549
4017,368,gibbon,imagenet,552
4018,369,siamang,imagenet_sketch,553
4019,369,siamang,imagenet_sketch,549
4020,369,siamang,imagenet_sketch,549
4021,369,siamang,imagenet_sketch,549
4022,369,siamang,imagenet,63
4023,369,siamang,imagenet,555
4024,369,siamang,imagenet,479
4025,369,siamang,imagenet,63
4026,369,siamang,imagenet,555
4027,369,siamang,imagenet,63
4028,369,siamang,imagenet,555
4029,369,siamang,imagenet,555
4030,369,siamang,imagenet,559
4031,370,guenon,imagenet,559
4032,370,guenon,imagenet_sketch,553
4033,370,guenon,imagenet_sketch,553
4034,370,guenon,imagenet_sketch,448
4035,370,guenon,imagenet,552
4036,376,proboscis_monkey,imagenet,553
4037,376,proboscis_monkey,imagenet,553
4038,370,guenon,imagenet,215
4039,370,guenon,imagenet,559
4040,376,proboscis_monkey,imagenet,553
4041,376,proboscis_monkey,imagenet,553
4042,370,guenon,imagenet,552
4043,370,guenon,imagenet,559
4044,371,patas,imagenet,546
4045,371,patas,imagenet,559
4046,371,patas,imagenet,559
4047,371,patas,imagenet_sketch,553
4048,371,patas,imagenet_sketch,553
4049,371,patas,imagenet_sketch,448
4050,371,patas,imagenet_sketch,553
4051,371,patas,imagenet_sketch,553
4052,371,patas,imagenet_sketch,553
4053,371,patas,imagenet_sketch,553
4054,371,patas,imagenet_sketch,553
4055,371,patas,imagenet_sketch,553
4056,371,patas,imagenet_sketch,553
4057,371,patas,imagenet_sketch,553
4058,371,patas,imagenet_sketch,448
4059,371,patas,imagenet_sketch,448
4060,371,patas,imagenet_sketch,553
4061,371,patas,imagenet_sketch,553
4062,371,patas,imagenet_sketch,448
4063,371,patas,imagenet_sketch,553
4064,371,patas,imagenet,546
4065,371,patas,imagenet,559
4066,371,patas,imagenet,559
4067,371,patas,imagenet,559
4068,371,patas,imagenet,50
4069,371,patas,imagenet,215
4070,371,patas,imagenet,546
4071,371,patas,imagenet,215
4072,371,patas,imagenet,215
4073,371,patas,imagenet,215
4074,371,patas,imagenet,559
4075,371,patas,imagenet,552
4076,371,patas,imagenet,561
4077,371,patas,imagenet,559
4078,371,patas,imagenet,559
4079,371,patas,imagenet,559
4080,371,patas,imagenet,63
4081,371,patas,imagenet,559
4082,371,patas,imagenet,63
4083,371,patas,imagenet,734
4084,371,patas,imagenet,559
4085,371,patas,imagenet,559
4086,372,baboon,imagenet_sketch,554
4087,372,baboon,imagenet_sketch,385
4088,372,baboon,imagenet_r,563
4089,373,macaque,imagenet_sketch,549
4090,373,macaque,imagenet_sketch,549
4091,373,macaque,imagenet,242
4092,374,langur,imagenet,552
4093,374,langur,imagenet,552
4094,374,langur,imagenet,555
4095,374,langur,imagenet_sketch,448
4096,374,langur,imagenet_sketch,448
4097,374,langur,imagenet_sketch,448
4098,374,langur,imagenet_sketch,448
4099,374,langur,imagenet_sketch,560
4100,374,langur,imagenet,63
4101,374,langur,imagenet,63
4102,374,langur,imagenet,63
4103,374,langur,imagenet,63
4104,374,langur,imagenet,63
4105,374,langur,imagenet,63
4106,374,langur,imagenet,555
4107,374,langur,imagenet,559
4108,374,langur,imagenet,552
4109,374,langur,imagenet,555
4110,374,langur,imagenet,552
4111,374,langur,imagenet,555
4112,374,langur,imagenet,555
4113,374,langur,imagenet,555
4114,374,langur,imagenet,552
4115,374,langur,imagenet,555
4116,374,langur,imagenet,85
4117,374,langur,imagenet,555
4118,374,langur,imagenet,555
4119,374,langur,imagenet,552
4120,374,langur,imagenet,552
4121,374,langur,imagenet,555
4122,374,langur,imagenet,555
4123,374,langur,imagenet,555
4124,374,langur,imagenet,555
4125,374,langur,imagenet,60
4126,374,langur,imagenet,555
4127,374,langur,imagenet,552
4128,374,langur,imagenet,555
4129,375,colobus,imagenet_sketch,448
4130,375,colobus,imagenet_sketch,448
4131,375,colobus,imagenet_sketch,580
4132,375,colobus,imagenet_sketch,448
4133,375,colobus,imagenet_sketch,568
4134,375,colobus,imagenet_sketch,51
4135,375,colobus,imagenet_sketch,448
4136,375,colobus,imagenet_sketch,448
4137,375,colobus,imagenet_sketch,580
4138,375,colobus,imagenet_sketch,448
4139,375,colobus,imagenet_sketch,568
4140,375,colobus,imagenet_sketch,353
4141,375,colobus,imagenet_sketch,51
4142,375,colobus,imagenet_sketch,448
4143,375,colobus,imagenet_sketch,448
4144,375,colobus,imagenet_sketch,580
4145,375,colobus,imagenet_sketch,448
4146,375,colobus,imagenet_sketch,568
4147,375,colobus,imagenet_sketch,353
4148,375,colobus,imagenet_sketch,51
4149,375,colobus,imagenet_sketch,448
4150,375,colobus,imagenet_sketch,568
4151,375,colobus,imagenet_sketch,353
4152,375,colobus,imagenet_sketch,51
4153,375,colobus,imagenet_sketch,448
4154,375,colobus,imagenet_sketch,568
4155,375,colobus,imagenet_sketch,353
4156,375,colobus,imagenet_sketch,51
4157,375,colobus,imagenet,63
4158,375,colobus,imagenet,62
4159,375,colobus,imagenet,62
4160,375,colobus,imagenet,62
4161,375,colobus,imagenet,17
4162,375,colobus,imagenet,110
4163,375,colobus,imagenet,110
4164,375,colobus,imagenet,50
4165,375,colobus,imagenet,62
4166,375,colobus,imagenet,62
4167,376,proboscis_monkey,imagenet_sketch,448
4168,376,proboscis_monkey,imagenet_sketch,547
4169,376,proboscis_monkey,imagenet_sketch,448
4170,376,proboscis_monkey,imagenet_sketch,448
4171,376,proboscis_monkey,imagenet_sketch,547
4172,376,proboscis_monkey,imagenet_sketch,448
4173,376,proboscis_monkey,imagenet_sketch,448
4174,376,proboscis_monkey,imagenet_sketch,448
4175,376,proboscis_monkey,imagenet_sketch,547
4176,376,proboscis_monkey,imagenet_sketch,802
4177,376,proboscis_monkey,imagenet_sketch,448
4178,376,proboscis_monkey,imagenet_sketch,448
4179,376,proboscis_monkey,imagenet_sketch,574
4180,376,proboscis_monkey,imagenet_sketch,448
4181,376,proboscis_monkey,imagenet_sketch,234
4182,376,proboscis_monkey,imagenet,552
